@relation autos_200_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute y_min real
@attribute y_max real
@data
-0.5683283461271348,1.630464497498931,-1.1855648235877756,0.038389718097127996,-0.567888247899992,-0.3146281570921514,-1.7787894810729652,-0.2633793918847428,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.3625684575061171,0.940565395654005
-0.7036386749656618,1.2921886754026133,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.567888247899992,0.34278464379054613,1.2520306973034796,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.5565047270071457,0.12651308614182877
-0.060914612982658045,0.6156370312099776,-1.1855648235877756,0.038389718097127996,-0.3146281570921514,1.9647126601784148,0.039702625952901666,0.948948679465835,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.02165885991780097,1.2728811322783826
-0.7036386749656618,-0.39919043507897584,-1.1855648235877756,1.2623442597820314,-0.3146281570921514,1.9647126601784148,-1.7787894810729652,1.5551127151411241,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.06288325506448685,1.3338051658820904
-0.9066041682234526,-0.39919043507897584,0.038389718097127996,1.2623442597820314,-0.567888247899992,1.9647126601784148,0.6458666616281906,1.5551127151411241,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.6678209057201778,1.311098240065475
-0.39919043507897584,1.2921886754026133,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.3146281570921514,0.039702625952901666,0.6458666616281906,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5084083351910341,1.0059432786861267
-0.7374662571752937,1.9687403195952489,-1.1855648235877756,1.2623442597820314,-0.567888247899992,1.9647126601784148,-0.2633793918847428,0.948948679465835,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5113454697063387,1.456443386684251
-0.9066041682234526,-0.9066041682234526,-1.1855648235877756,-1.1855648235877756,-0.567888247899992,1.9647126601784148,0.948948679465835,0.948948679465835,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3970580912257572,1.3111691846575741
-0.7374662571752937,0.9539128533062954,-1.1855648235877756,0.038389718097127996,-0.567888247899992,-0.567888247899992,-0.2633793918847428,1.2520306973034796,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5131328953058649,0.0969862920133373
-1.0757420792716115,-0.9066041682234526,-1.1855648235877756,0.038389718097127996,-0.567888247899992,-0.567888247899992,1.2520306973034796,1.5551127151411241,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.3733511022105911,0.27160759812129787
-0.7712938393849255,1.9687403195952489,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.3146281570921514,-1.7787894810729652,0.039702625952901666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.041773460207422786,1.139107126590303
-1.0757420792716115,0.6156370312099776,-1.1855648235877756,1.2623442597820314,-0.567888247899992,-0.3146281570921514,-1.7787894810729652,1.2520306973034796,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.4773211767731052,1.0486859801375665
-0.7712938393849255,-0.060914612982658045,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.567888247899992,-0.5664614097223872,1.5551127151411241,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.11772064814262889,0.49274049871683523
-1.0757420792716115,-0.060914612982658045,-1.1855648235877756,1.2623442597820314,-0.567888247899992,1.9647126601784148,-0.2633793918847428,1.2520306973034796,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.5741903149108076,1.4696741363120038
-0.9066041682234526,-0.060914612982658045,1.2623442597820314,1.2623442597820314,-0.567888247899992,-0.567888247899992,-1.1726254453976763,1.2520306973034796,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.6119672622869597,-0.1703079865564628
-0.7712938393849255,0.27736120911365975,1.2623442597820314,1.2623442597820314,-0.567888247899992,1.9647126601784148,-1.7787894810729652,0.6458666616281906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.11080269744611043,1.3692282635204187
-0.7374662571752937,-0.39919043507897584,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.567888247899992,0.039702625952901666,1.2520306973034796,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.22039588529005202,0.3365129226499202
-1.0757420792716115,-0.7036386749656618,-1.1855648235877756,0.038389718097127996,-0.567888247899992,-0.3146281570921514,1.2520306973034796,1.5551127151411241,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5559007922839951,0.9312804500669022
-1.0757420792716115,-0.060914612982658045,-1.1855648235877756,0.038389718097127996,-0.3146281570921514,1.9647126601784148,0.34278464379054613,0.948948679465835,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07427717396241443,1.5839536825863942
0.27736120911365975,0.9539128533062954,-1.1855648235877756,0.038389718097127996,-0.3146281570921514,1.9647126601784148,-0.2633793918847428,0.34278464379054613,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.19164905178314315,1.8614199509783376
-0.39919043507897584,0.27736120911365975,-1.1855648235877756,0.038389718097127996,-0.567888247899992,-0.567888247899992,0.6458666616281906,0.948948679465835,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.2273408372638052,0.37673376701561867
-0.060914612982658045,1.2921886754026133,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.3146281570921514,-1.7787894810729652,1.2520306973034796,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.43770453803284626,1.0931984490711126
0.6156370312099776,0.6156370312099776,-1.1855648235877756,-1.1855648235877756,-0.567888247899992,1.9647126601784148,0.039702625952901666,0.948948679465835,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.41086948737331896,1.3866391241037663
-0.060914612982658045,0.6156370312099776,-1.1855648235877756,1.2623442597820314,-0.567888247899992,-0.567888247899992,-0.2633793918847428,1.5551127151411241,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5309946891671651,0.0832379983192928
-1.0757420792716115,1.630464497498931,-1.1855648235877756,1.2623442597820314,-0.567888247899992,1.9647126601784148,-1.1726254453976763,1.2520306973034796,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5748400915733706,1.8813640274033392
0.27736120911365975,1.9687403195952489,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.3146281570921514,-0.8695434275600318,0.039702625952901666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.4398544159284844,0.8715187436851157
-0.060914612982658045,0.6156370312099776,0.038389718097127996,0.038389718097127996,-0.567888247899992,1.9647126601784148,-0.2633793918847428,1.5551127151411241,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.347719991229746,1.3867944874948612
0.9539128533062954,1.9687403195952489,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.567888247899992,-0.8695434275600318,0.039702625952901666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.43093282157279145,0.015553496361615654
-1.0757420792716115,-0.7036386749656618,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.3146281570921514,0.34278464379054613,1.5551127151411241,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.5896552395307676,0.8247137761547174
-0.9066041682234526,-0.7374662571752937,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.3146281570921514,0.039702625952901666,1.2520306973034796,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.39550830867732795,1.2413425373606908
-0.060914612982658045,0.6156370312099776,1.2623442597820314,1.2623442597820314,-0.567888247899992,1.9647126601784148,1.5551127151411241,1.5551127151411241,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.3569820980774082,1.5260292675371732
0.6156370312099776,1.630464497498931,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.567888247899992,0.34278464379054613,0.34278464379054613,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.1792239032095021,0.275932956290059
1.630464497498931,1.9687403195952489,-1.1855648235877756,0.038389718097127996,-0.3146281570921514,-0.3146281570921514,-0.2633793918847428,0.34278464379054613,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.48230170433465597,1.0136218062229758
0.6156370312099776,1.2921886754026133,-1.1855648235877756,0.038389718097127996,-0.3146281570921514,-0.3146281570921514,-0.5664614097223872,1.5551127151411241,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14806789012336258,0.9285162471602718
-0.39919043507897584,-0.39919043507897584,1.2623442597820314,1.2623442597820314,-0.3146281570921514,1.9647126601784148,-0.5664614097223872,1.2520306973034796,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.10833732402779031,1.5131109512276313
-0.7374662571752937,-0.39919043507897584,0.038389718097127996,1.2623442597820314,-0.567888247899992,1.9647126601784148,0.34278464379054613,0.34278464379054613,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.36620999394027964,1.546982526712457
-1.0757420792716115,1.9687403195952489,0.038389718097127996,0.038389718097127996,-0.567888247899992,1.9647126601784148,0.34278464379054613,0.948948679465835,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.4702982438328492,1.7445091511314272
-0.9066041682234526,-0.5683283461271348,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.3146281570921514,0.6458666616281906,0.6458666616281906,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.531309929544527,1.0144937753889476
1.630464497498931,1.9687403195952489,-1.1855648235877756,0.038389718097127996,-0.567888247899992,-0.567888247899992,-0.8695434275600318,1.2520306973034796,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.35058289704526746,0.12880318433230606
-0.7036386749656618,0.27736120911365975,-1.1855648235877756,1.2623442597820314,-0.567888247899992,-0.567888247899992,0.039702625952901666,0.34278464379054613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.21553037128476096,0.7154200595706361
0.6156370312099776,0.9539128533062954,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.3146281570921514,-1.7787894810729652,0.948948679465835,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.1387038736952669,1.031858598094418
-1.0757420792716115,-0.7374662571752937,-1.1855648235877756,-1.1855648235877756,-0.567888247899992,1.9647126601784148,-0.8695434275600318,0.34278464379054613,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0332555966038699,1.355667611271658
-0.7374662571752937,1.630464497498931,-1.1855648235877756,0.038389718097127996,1.9647126601784148,1.9647126601784148,0.948948679465835,1.2520306973034796,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9094417051471365,1.1727516557274582
-0.060914612982658045,0.27736120911365975,-1.1855648235877756,1.2623442597820314,-0.3146281570921514,1.9647126601784148,-0.8695434275600318,-0.5664614097223872,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.08723131969528086,1.519551441604685
-0.7374662571752937,-0.7036386749656618,1.2623442597820314,1.2623442597820314,-0.567888247899992,-0.3146281570921514,-0.8695434275600318,0.039702625952901666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.06984742484872764,1.110859518162826
-1.0757420792716115,-0.5683283461271348,1.2623442597820314,1.2623442597820314,-0.567888247899992,1.9647126601784148,-0.5664614097223872,0.948948679465835,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.6146507821543414,1.3646939642746558
0.6156370312099776,1.2921886754026133,0.038389718097127996,1.2623442597820314,-0.567888247899992,1.9647126601784148,-1.7787894810729652,-0.8695434275600318,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.5612010118457762,1.4402212221140045
-1.0757420792716115,-1.0757420792716115,1.2623442597820314,1.2623442597820314,-0.567888247899992,-0.567888247899992,-1.1726254453976763,1.2520306973034796,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.4504367608771078,0.08215550738312893
-0.39919043507897584,1.9687403195952489,-1.1855648235877756,-1.1855648235877756,-0.567888247899992,-0.567888247899992,0.6458666616281906,0.6458666616281906,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.267342184528392,0.15549961729674378
-1.0757420792716115,1.9687403195952489,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.3146281570921514,-1.7787894810729652,0.948948679465835,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.5942014444687552,1.015655184978478
-0.9066041682234526,-0.7712938393849255,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.3146281570921514,-0.8695434275600318,0.039702625952901666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13711287613197212,1.189900511299586
-1.0757420792716115,1.630464497498931,-1.1855648235877756,-1.1855648235877756,-0.3146281570921514,1.9647126601784148,-0.8695434275600318,1.2520306973034796,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18432460310303,1.897498015596265
-0.9066041682234526,0.27736120911365975,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.3146281570921514,-1.1726254453976763,-0.8695434275600318,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.13163767999321035,1.1918794941184911
-0.5683283461271348,1.9687403195952489,0.038389718097127996,0.038389718097127996,-0.567888247899992,1.9647126601784148,-1.1726254453976763,-0.5664614097223872,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.019514519701877245,1.338058605824394
-0.7036386749656618,-0.7036386749656618,0.038389718097127996,1.2623442597820314,-0.567888247899992,1.9647126601784148,0.948948679465835,1.5551127151411241,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.13428768223547388,1.2042950926462923
-0.39919043507897584,-0.39919043507897584,0.038389718097127996,1.2623442597820314,-0.3146281570921514,1.9647126601784148,-1.7787894810729652,0.34278464379054613,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.03341277584972173,1.571739285140112
-0.7374662571752937,0.6156370312099776,-1.1855648235877756,1.2623442597820314,-0.567888247899992,-0.3146281570921514,-1.7787894810729652,0.039702625952901666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.7820390673050567,0.6978846882625804
-0.060914612982658045,0.6156370312099776,-1.1855648235877756,-1.1855648235877756,-0.567888247899992,1.9647126601784148,-0.8695434275600318,-0.2633793918847428,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.527474936411159,1.2468103501640484
-0.060914612982658045,0.6156370312099776,-1.1855648235877756,1.2623442597820314,-0.567888247899992,-0.567888247899992,-1.7787894810729652,0.039702625952901666,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.4461075172669362,0.5864483113967448
-0.9066041682234526,1.630464497498931,1.2623442597820314,1.2623442597820314,-0.567888247899992,-0.567888247899992,-1.7787894810729652,0.34278464379054613,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.3824852970747056,0.40556349529373775
-1.0757420792716115,-0.39919043507897584,-1.1855648235877756,0.038389718097127996,-0.567888247899992,1.9647126601784148,-0.5664614097223872,-0.2633793918847428,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.5918540589905088,1.3339729899306292
0.9539128533062954,1.9687403195952489,0.038389718097127996,1.2623442597820314,-0.567888247899992,1.9647126601784148,-1.7787894810729652,0.34278464379054613,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.20204747077886506,1.2750554359665176
0.9539128533062954,1.630464497498931,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.567888247899992,-0.2633793918847428,0.34278464379054613,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.183052420645046,0.1196076067577729
-0.060914612982658045,1.9687403195952489,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.3146281570921514,-0.2633793918847428,0.039702625952901666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.6744325086955896,0.6430544656808579
-0.7374662571752937,-0.7036386749656618,-1.1855648235877756,0.038389718097127996,-0.567888247899992,1.9647126601784148,-1.1726254453976763,-0.5664614097223872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3959833079760511,1.432352955804737
-0.7036386749656618,1.630464497498931,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.567888247899992,0.039702625952901666,0.948948679465835,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.38920680601566615,0.31786810833688395
-0.39919043507897584,0.27736120911365975,-1.1855648235877756,1.2623442597820314,-0.567888247899992,-0.567888247899992,0.34278464379054613,1.5551127151411241,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.6178472987903225,0.3062194288124268
-1.0757420792716115,1.2921886754026133,-1.1855648235877756,0.038389718097127996,-0.567888247899992,1.9647126601784148,-0.8695434275600318,1.5551127151411241,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.48551690863188207,1.9103686856677415
-0.7374662571752937,1.630464497498931,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.567888247899992,-0.8695434275600318,0.6458666616281906,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.621527969798448,0.21069507809409405
-0.9066041682234526,0.6156370312099776,1.2623442597820314,1.2623442597820314,-0.567888247899992,-0.3146281570921514,-1.1726254453976763,0.948948679465835,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.6250115873506112,0.6487521855918277
-1.0757420792716115,1.9687403195952489,1.2623442597820314,1.2623442597820314,-0.567888247899992,1.9647126601784148,-1.1726254453976763,0.6458666616281906,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.178750778983519,1.369067694716748
-0.060914612982658045,0.27736120911365975,-1.1855648235877756,1.2623442597820314,-0.567888247899992,-0.3146281570921514,-0.2633793918847428,0.039702625952901666,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.5138741381799314,0.4430472649703592
0.27736120911365975,1.2921886754026133,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.567888247899992,-0.5664614097223872,1.2520306973034796,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.23458265335710163,0.14711113821552552
1.2921886754026133,1.2921886754026133,-1.1855648235877756,0.038389718097127996,-0.3146281570921514,1.9647126601784148,-0.2633793918847428,-0.2633793918847428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6825599093080733,1.4114067423846113
-0.7374662571752937,1.9687403195952489,-1.1855648235877756,0.038389718097127996,-0.3146281570921514,1.9647126601784148,-1.1726254453976763,-0.8695434275600318,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.22447522288066935,1.322139204381351
0.27736120911365975,0.6156370312099776,-1.1855648235877756,1.2623442597820314,-0.567888247899992,-0.567888247899992,-1.1726254453976763,0.34278464379054613,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.5423532628888726,0.12192385966641595
